"row_id","base_row_id","original_case_key","pair_id","seed","status","phase","phase_order","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_dataset_id","method_profile_id","config_path","run_root","candidate_fit_path","vb_init_fit_path","row_status_path","health_path","metrics_path","draws_path","stored_posterior_draws","source_failed_row_id","rerun_arm_id","rerun_arm_order","rerun_intended_use","backend_family","mcmc_cpp_mode","theta_warmup_iters","latent_mode","latent_warmup_iters","sigmagam_mcmc_warmup_iters","retain_candidate_fit_binaries","retain_vb_init_binaries","retain_draw_binaries"
8001,8,"dynamic::gausmix::0p05::5000::default::exdqlm::mcmc","dynamic::gausmix::0p05::5000::default::exdqlm",216037,"not_started","arm_A",1,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p05::5000","row8_cppprobe__arm_A","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/configs/row_8001_run_config.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/fits/mcmc/row_8001_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_arma_fit.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/vb_init/dynamic/row_8001_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_arma_vb_init.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/rows/row_8001_status.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/health/row_8001_health.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/metrics/row_8001_metrics.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/draws/row_8001_draws.rds",200,8,"A",1,"reproduction_anchor","cpp","fast",0,"u_st_pair",0,0,TRUE,TRUE,TRUE
8002,8,"dynamic::gausmix::0p05::5000::default::exdqlm::mcmc","dynamic::gausmix::0p05::5000::default::exdqlm",216037,"not_started","arm_B",2,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p05::5000","row8_cppprobe__arm_B","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/configs/row_8002_run_config.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/fits/mcmc/row_8002_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armb_fit.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/vb_init/dynamic/row_8002_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armb_vb_init.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/rows/row_8002_status.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/health/row_8002_health.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/metrics/row_8002_metrics.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/draws/row_8002_draws.rds",200,8,"B",2,"mode_only","cpp","strict",0,"u_st_pair",0,0,TRUE,TRUE,TRUE
8003,8,"dynamic::gausmix::0p05::5000::default::exdqlm::mcmc","dynamic::gausmix::0p05::5000::default::exdqlm",216037,"not_started","arm_C",3,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p05::5000","row8_cppprobe__arm_C","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/configs/row_8003_run_config.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/fits/mcmc/row_8003_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armc_fit.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/vb_init/dynamic/row_8003_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armc_vb_init.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/rows/row_8003_status.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/health/row_8003_health.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/metrics/row_8003_metrics.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/draws/row_8003_draws.rds",200,8,"C",3,"theta_only","cpp","strict",100,"u_st_pair",0,0,TRUE,TRUE,TRUE
8004,8,"dynamic::gausmix::0p05::5000::default::exdqlm::mcmc","dynamic::gausmix::0p05::5000::default::exdqlm",216037,"not_started","arm_D",4,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p05::5000","row8_cppprobe__arm_D","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/configs/row_8004_run_config.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/fits/mcmc/row_8004_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armd_fit.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/vb_init/dynamic/row_8004_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armd_vb_init.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/rows/row_8004_status.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/health/row_8004_health.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/metrics/row_8004_metrics.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/draws/row_8004_draws.rds",200,8,"D",4,"theta_plus_latent","cpp","strict",100,"u_st_pair",100,0,TRUE,TRUE,TRUE
8005,8,"dynamic::gausmix::0p05::5000::default::exdqlm::mcmc","dynamic::gausmix::0p05::5000::default::exdqlm",216037,"not_started","arm_E",5,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p05::5000","row8_cppprobe__arm_E","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/configs/row_8005_run_config.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/fits/mcmc/row_8005_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_arme_fit.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/vb_init/dynamic/row_8005_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_arme_vb_init.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/rows/row_8005_status.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/health/row_8005_health.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/metrics/row_8005_metrics.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/draws/row_8005_draws.rds",200,8,"E",5,"current_best_integrated","cpp","strict",100,"u_st_pair",100,500,TRUE,TRUE,TRUE
8006,8,"dynamic::gausmix::0p05::5000::default::exdqlm::mcmc","dynamic::gausmix::0p05::5000::default::exdqlm",216037,"not_started","arm_F",6,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p05::5000","row8_cppprobe__arm_F","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/configs/row_8006_run_config.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/fits/mcmc/row_8006_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armf_fit.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/vb_init/dynamic/row_8006_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armf_vb_init.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/rows/row_8006_status.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/health/row_8006_health.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/metrics/row_8006_metrics.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/draws/row_8006_draws.rds",200,8,"F",6,"escalation_if_E_fails","cpp","strict",200,"u_st_pair",200,750,TRUE,TRUE,TRUE
8007,8,"dynamic::gausmix::0p05::5000::default::exdqlm::mcmc","dynamic::gausmix::0p05::5000::default::exdqlm",216037,"not_started","arm_G",7,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p05::5000","row8_cppprobe__arm_G","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/configs/row_8007_run_config.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/fits/mcmc/row_8007_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armg_fit.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/vb_init/dynamic/row_8007_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_armg_vb_init.rds","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/rows/row_8007_status.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/health/row_8007_health.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/metrics/row_8007_metrics.csv","tools/merge_reports/full288_refreshed288_paperaligned_20260419_row8_cppprobe_v1/draws/row_8007_draws.rds",200,8,"G",7,"fast_recovery_challenge_if_strict_wins","cpp","fast",100,"u_st_pair",100,500,TRUE,TRUE,TRUE
