"study","run_tag","git_sha","row_id","source_cell_id","scenario","family","tau","effective_fit_size","source_total_size","source_index_start","source_index_end","evaluation_split","model_family","model_variant","inference","prior","status","signoff_grade","runtime_sec","train_pinball_tau","train_qtrue_mae","train_qtrue_rmse","compact_plot_summary_path","compact_fit_path_train_file","compact_fit_path_holdout_file","holdout_status","artifact_note"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",12,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.25,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",1613.32,4.44589412871054,11.4829146686877,13.9958616291158,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0012_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",11,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.25,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","PASS",406.118,8.21981187082447,19.546276979934,27.8330347156589,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0011_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",14,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",13236.37,4.61858405000553,4.17346770715758,9.00199997539924,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0014_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",13,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",2810.154,4.61547763461345,4.21836962538758,9.05594761780513,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0013_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",16,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","WARN",13807.26,4.12583884880089,4.02925343990388,7.81278883472848,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0016_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",15,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","PASS",3496.643,4.53087798663213,3.80991435958343,8.4521421003929,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0015_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",18,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.5,500,500,6501,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",1416.009,10.7439404678345,18.3196851543741,25.4154745029199,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0018_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",17,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.5,500,500,6501,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",292.795,10.8048210703543,18.4119672571345,25.5963101464507,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0017_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",20,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.5,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",1595.692,9.07001925990977,17.3533845652478,24.6742246756482,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0020_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",19,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.5,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","PASS",321.603,10.9114741885231,18.5109344191605,25.7925348530483,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0019_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",22,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",13455.799,5.73630964595765,3.31380590061845,7.87164125169545,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0022_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",21,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",2907.065,5.73912528347339,3.21388265391502,7.87707410782764,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0021_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",24,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","PASS",14030.08,5.73381983287496,3.32231376112981,7.91451530299742,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0024_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",23,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::gausmix::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","gausmix",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","PASS",3118.71,5.75873741293131,3.20444201454178,7.9030630835568,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0023_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",26,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p05::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.05,500,500,6501,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",1408.026,2.8036657089705,25.161699147602,29.953858087809,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0026_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",25,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p05::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.05,500,500,6501,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",323.428,2.81224496393782,25.0424706440749,29.8284832106534,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0025_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",28,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p05::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.05,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",1619.012,2.3188154940338,17.4991737956732,20.1239514379024,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0028_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",27,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p05::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.05,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","WARN",413.864,2.67544971770209,21.4735536612829,26.0500896910108,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0027_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",30,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p05::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.05,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",16839.717,1.57428488556753,6.0750025326819,10.1815517736213,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0030_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",29,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p05::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.05,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",2994.586,1.56616079196693,6.07647767280705,10.1141112985009,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0029_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",32,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p05::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.05,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",17153.872,1.36339879091326,6.12403865896681,7.96278759899784,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0032_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",31,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p05::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.05,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","WARN",3718.516,1.56688003723702,6.00595103737564,8.63684683901919,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0031_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",34,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.25,500,500,6501,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",1407.641,8.08259532149833,18.5897144976986,22.5098625432308,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0034_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",33,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.25,500,500,6501,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",285.901,8.10333325736255,18.6580139911625,22.5635674529173,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0033_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",36,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.25,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",1583.195,6.50327440366037,14.5117328833723,17.0445006482705,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0036_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",35,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.25,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","WARN",419.814,7.82273159262542,17.1683104583753,20.8892938364644,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0035_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",38,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",16426.624,4.31147179699441,3.60242574017839,7.11992100768203,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0038_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",37,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",2861.859,4.30980375165468,3.62731417982364,7.1285612079822,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0037_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",40,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","WARN",16951.342,3.95983132618553,3.35050866866083,6.29796175408895,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0040_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",39,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","PASS",3295.764,4.2168117571113,3.08400883166238,6.41318989178937,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0039_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
