"row_id","base_row_id_manifest","pair_id","seed","status_manifest","phase_manifest","phase_order","repair_class_manifest","missing_inputs","block","root_kind_manifest","family_manifest","tau","tau_label_manifest","fit_size_manifest","prior","prior_semantics","source_prior_semantics","target_prior_semantics","inference_manifest","model_manifest","method","target_original_case_key","accepted_gate","accepted_healthy","rebuild_gate","rebuild_status","base_profile_id","base_selected_variant_tag","selected_candidate","selected_variant_tag_manifest","profile_id_manifest","rationale","historical_source","run_root","data_dir","series_wide_path","coef_truth_path","true_quantile_grid_path","selection_indices_path","config_path","candidate_fit_path_manifest","row_status_path","health_path","metrics_path","base_row_id_row","ts_start","ts_end","status_row","error","gate_overall","healthy","runtime_sec","phase_row","lane_label","repair_class_row","root_kind_row","family_row","tau_label_row","fit_size_row","model_row","inference_row","profile_id_row","selected_variant_tag_row","candidate_fit_path_row","health_csv","metrics_csv","status","inference","model","root_kind","family","tau_label","candidate_fit_path","state","gate_current","healthy_current","accepted_compare","phase","base_row_id","fit_size","repair_class","profile_id","rebuild_compare"
1,44,"gausmix::0p25::1000::final_rw_none_f085_s100_long",2026055087,"pending","phase1_static_shrink_rhsns_exal_mcmc_final_closure",1,"final_closure",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","final_rw_none_f085_s100_long","failband2_F085_sub2_s100","final_rw_none_f085_s100_long","Re-open the gausmix tt1000/0p25 row around the exact legacy F085/s100 WARN corridor, but force no-VB init and give it a materially longer chain.","LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/configs/row_0001_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f085_s100_long.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/rows/row_0001.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0001.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0001.csv",44,"2026-04-10 04:29:05.376287","2026-04-10 04:30:50.848332","done",NA,"FAIL",FALSE,102.027,"phase1_static_shrink_rhsns_exal_mcmc_final_closure","static_shrink_rhsns_exal_mcmc_final_closure","final_closure","static_shrink","gausmix","0p25",1000,"exal","mcmc","final_rw_none_f085_s100_long","failband2_F085_sub2_s100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f085_s100_long.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0001.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0001.csv","done","mcmc","exal","static_shrink","gausmix","0p25","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f085_s100_long.rds","done","FAIL",FALSE,"worse_than_accepted","phase1_static_shrink_rhsns_exal_mcmc_final_closure",44,1000,"final_closure","final_rw_none_f085_s100_long","matches_accepted"
2,44,"gausmix::0p25::1000::final_rw_none_f085_s100_xlong",2026055087,"pending","phase1_static_shrink_rhsns_exal_mcmc_final_closure",1,"final_closure",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","final_rw_none_f085_s100_xlong","failband2_F085_sub2_s100","final_rw_none_f085_s100_xlong","Keep the same corrected gausmix tt1000/0p25 corridor and extend it further before discarding the cleanest legacy anchor.","LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/configs/row_0002_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f085_s100_xlong.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/rows/row_0002.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0002.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0002.csv",44,"2026-04-10 04:29:05.410361","2026-04-10 04:31:34.325707","done",NA,"FAIL",FALSE,145.135,"phase1_static_shrink_rhsns_exal_mcmc_final_closure","static_shrink_rhsns_exal_mcmc_final_closure","final_closure","static_shrink","gausmix","0p25",1000,"exal","mcmc","final_rw_none_f085_s100_xlong","failband2_F085_sub2_s100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f085_s100_xlong.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0002.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0002.csv","done","mcmc","exal","static_shrink","gausmix","0p25","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f085_s100_xlong.rds","done","FAIL",FALSE,"worse_than_accepted","phase1_static_shrink_rhsns_exal_mcmc_final_closure",44,1000,"final_closure","final_rw_none_f085_s100_xlong","matches_accepted"
3,44,"gausmix::0p25::1000::final_rw_none_f0825_s1025_long",2026053087,"pending","phase1_static_shrink_rhsns_exal_mcmc_final_closure",1,"final_closure",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","final_rw_none_f0825_s1025_long","failband2_F0825_sub2_s1025","final_rw_none_f0825_s1025_long","Probe the slightly softer F0825/s1025 band on the hard gausmix row with no-VB init and more length than the crash-repair wave used.","LOCAL_static_case_checkpoint_failband2_F0825_sub2_s1025_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/configs/row_0003_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f0825_s1025_long.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/rows/row_0003.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0003.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0003.csv",44,"2026-04-10 04:30:51.352439","2026-04-10 04:32:55.437294","done",NA,"FAIL",FALSE,119.925,"phase1_static_shrink_rhsns_exal_mcmc_final_closure","static_shrink_rhsns_exal_mcmc_final_closure","final_closure","static_shrink","gausmix","0p25",1000,"exal","mcmc","final_rw_none_f0825_s1025_long","failband2_F0825_sub2_s1025","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f0825_s1025_long.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0003.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0003.csv","done","mcmc","exal","static_shrink","gausmix","0p25","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f0825_s1025_long.rds","done","FAIL",FALSE,"worse_than_accepted","phase1_static_shrink_rhsns_exal_mcmc_final_closure",44,1000,"final_closure","final_rw_none_f0825_s1025_long","matches_accepted"
4,44,"gausmix::0p25::1000::final_rw_none_f0845_s100_histshort",2026041454,"pending","phase1_static_shrink_rhsns_exal_mcmc_final_closure",1,"final_closure",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","final_rw_none_f0845_s100_histshort","failband2_F0845_sub2_s100","final_rw_none_f0845_s100_histshort","Use the lower-mid F0845/s100 hedge on the hard gausmix row in case the stronger F085/F0875 bands are over-shooting the corrected rhs_ns geometry.",NA,"/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/configs/row_0004_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f0845_s100_histshort.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/rows/row_0004.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0004.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0004.csv",44,"2026-04-10 04:31:34.817189","2026-04-10 04:33:36.666463","done",NA,"FAIL",FALSE,118.373,"phase1_static_shrink_rhsns_exal_mcmc_final_closure","static_shrink_rhsns_exal_mcmc_final_closure","final_closure","static_shrink","gausmix","0p25",1000,"exal","mcmc","final_rw_none_f0845_s100_histshort","failband2_F0845_sub2_s100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f0845_s100_histshort.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0004.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0004.csv","done","mcmc","exal","static_shrink","gausmix","0p25","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_rw_none_f0845_s100_histshort.rds","done","FAIL",FALSE,"worse_than_accepted","phase1_static_shrink_rhsns_exal_mcmc_final_closure",44,1000,"final_closure","final_rw_none_f0845_s100_histshort","matches_accepted"
5,44,"gausmix::0p25::1000::final_slice_none_w16_s240",2026056087,"pending","phase1_static_shrink_rhsns_exal_mcmc_final_closure",1,"final_closure",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","final_slice_none_w16_s240","failband2_F085_sub2_s1025","final_slice_none_w16_s240","Retry gausmix tt1000/0p25 with a much wider slice corridor than the crash wave; the earlier 0.12/120 slice was too conservative to be conclusive.","LOCAL_static_case_checkpoint_failband2_F085_sub2_s1025_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/configs/row_0005_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_slice_none_w16_s240.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/rows/row_0005.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0005.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0005.csv",44,"2026-04-10 04:32:55.866937","2026-04-10 04:34:47.176214","done",NA,"FAIL",FALSE,108.211,"phase1_static_shrink_rhsns_exal_mcmc_final_closure","static_shrink_rhsns_exal_mcmc_final_closure","final_closure","static_shrink","gausmix","0p25",1000,"exal","mcmc","final_slice_none_w16_s240","failband2_F085_sub2_s1025","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_slice_none_w16_s240.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0005.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0005.csv","done","mcmc","exal","static_shrink","gausmix","0p25","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_slice_none_w16_s240.rds","done","FAIL",FALSE,"worse_than_accepted","phase1_static_shrink_rhsns_exal_mcmc_final_closure",44,1000,"final_closure","final_slice_none_w16_s240","matches_accepted"
6,44,"gausmix::0p25::1000::final_slice_none_w18_s320",2026056087,"pending","phase1_static_shrink_rhsns_exal_mcmc_final_closure",1,"final_closure",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","final_slice_none_w18_s320","failband2_F085_sub2_s1025","final_slice_none_w18_s320","Use a deeper 0.18/320 slice corridor on the hardest gausmix row to test whether the corrected rhs_ns branch simply needs a broader exact kernel.","LOCAL_static_case_checkpoint_failband2_F085_sub2_s1025_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/configs/row_0006_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_slice_none_w18_s320.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/rows/row_0006.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0006.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0006.csv",44,"2026-04-10 04:33:37.15714","2026-04-10 04:35:54.992452","done",NA,"FAIL",FALSE,134.453,"phase1_static_shrink_rhsns_exal_mcmc_final_closure","static_shrink_rhsns_exal_mcmc_final_closure","final_closure","static_shrink","gausmix","0p25",1000,"exal","mcmc","final_slice_none_w18_s320","failband2_F085_sub2_s1025","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_slice_none_w18_s320.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/health/health_0006.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/metrics/metrics_0006.csv","done","mcmc","exal","static_shrink","gausmix","0p25","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_final_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410__final_slice_none_w18_s320.rds","done","FAIL",FALSE,"worse_than_accepted","phase1_static_shrink_rhsns_exal_mcmc_final_closure",44,1000,"final_closure","final_slice_none_w18_s320","matches_accepted"
