"row_id","pair_id","seed","status_manifest","phase_manifest","phase_order","missing_inputs","block","root_kind_manifest","family_manifest","tau","tau_label_manifest","fit_size_manifest","prior","prior_semantics","source_prior_semantics","target_prior_semantics","inference_manifest","model_manifest","method","original_scenario_key","original_case_key","target_original_scenario_key","target_original_case_key","target_root_id","accepted_gate","accepted_healthy","selection_mode","selected_source_type","selected_source_subtype","selected_candidate","selected_variant_tag_manifest","evidence_bucket","rebuild_scope","profile_id_manifest","historical_source","run_root","data_dir","series_wide_path","coef_truth_path","true_quantile_grid_path","selection_indices_path","config_path","candidate_fit_path_manifest","row_status_path","health_path","metrics_path","ts_start","ts_end","status_row","error","gate_overall","healthy","runtime_sec","phase_row","lane_label","root_kind_row","family_row","tau_label_row","fit_size_row","model_row","inference_row","profile_id_row","selected_variant_tag_row","candidate_fit_path_row","health_csv","metrics_csv","status","inference","model","root_kind","family","tau_label","candidate_fit_path","state","gate_current","healthy_current","accepted_compare","phase","working_update_source","working_update_subtype","working_update_row_id","working_update_reason"
1,"gausmix::0p05::100::al",2026049010,"pending","phase1_static_shrink_rhsns_vb",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","vb","al","vb::al","static_shrink::gausmix::0p05::100::rhs_ns","static_shrink::gausmix::0p05::100::rhs_ns::al::vb","static_shrink::gausmix::0p05::100::rhs_ns","static_shrink::gausmix::0p05::100::rhs_ns::al::vb","root__static_shrink__gausmix__tau_0p05__tt_100__rhs_ns","PASS",TRUE,"promoted_over_healthy_baseline","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","rhsns_explicit","static_shrink_rhsns_full_rebuild","vb_al_rhsns_default","","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0001_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/rows/row_0001.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0001.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0001.csv","2026-04-09 22:56:47.250676","2026-04-09 22:56:50.323767","skipped_existing","","PASS",TRUE,0.884,"phase1_static_shrink_rhsns_vb","static_shrink_rhsns_rebuild","static_shrink","gausmix","0p05",100,"al","vb","vb_al_rhsns_default","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0001.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0001.csv","skipped_existing","vb","al","static_shrink","gausmix","0p05","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","skipped_existing","PASS",TRUE,"matches_accepted","phase1_static_shrink_rhsns_vb","","",,""
2,"gausmix::0p05::100::exal",2026049022,"pending","phase1_static_shrink_rhsns_vb",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","vb","exal","vb::exal","static_shrink::gausmix::0p05::100::rhs_ns","static_shrink::gausmix::0p05::100::rhs_ns::exal::vb","static_shrink::gausmix::0p05::100::rhs_ns","static_shrink::gausmix::0p05::100::rhs_ns::exal::vb","root__static_shrink__gausmix__tau_0p05__tt_100__rhs_ns","PASS",TRUE,"promoted_over_healthy_baseline","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","rhsns_explicit","static_shrink_rhsns_full_rebuild","vb_exal_rhsns_default","","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0002_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/rows/row_0002.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0002.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0002.csv","2026-04-09 22:56:47.261278","2026-04-09 22:57:07.04898","done","","PASS",TRUE,16.601,"phase1_static_shrink_rhsns_vb","static_shrink_rhsns_rebuild","static_shrink","gausmix","0p05",100,"exal","vb","vb_exal_rhsns_default","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0002.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0002.csv","done","vb","exal","static_shrink","gausmix","0p05","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","done","PASS",TRUE,"matches_accepted","phase1_static_shrink_rhsns_vb","","",,""
3,"gausmix::0p05::1000::al",2026049030,"pending","phase1_static_shrink_rhsns_vb",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","vb","al","vb::al","static_shrink::gausmix::0p05::1000::rhs_ns","static_shrink::gausmix::0p05::1000::rhs_ns::al::vb","static_shrink::gausmix::0p05::1000::rhs_ns","static_shrink::gausmix::0p05::1000::rhs_ns::al::vb","root__static_shrink__gausmix__tau_0p05__tt_1000__rhs_ns","PASS",TRUE,"baseline_kept","legacy_mixed_prior_freeze","baseline_original","baseline","baseline","baseline_ambiguous","static_shrink_rhsns_full_rebuild","vb_al_rhsns_default","","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0003_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/vb/vb_al_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/rows/row_0003.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0003.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0003.csv","2026-04-09 22:56:47.230224","2026-04-09 22:56:51.489823","done","","PASS",TRUE,1.213,"phase1_static_shrink_rhsns_vb","static_shrink_rhsns_rebuild","static_shrink","gausmix","0p05",1000,"al","vb","vb_al_rhsns_default","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/vb/vb_al_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0003.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0003.csv","done","vb","al","static_shrink","gausmix","0p05","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/vb/vb_al_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","done","PASS",TRUE,"matches_accepted","phase1_static_shrink_rhsns_vb","","",,""
4,"gausmix::0p05::1000::exal",2026049042,"pending","phase1_static_shrink_rhsns_vb",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","vb","exal","vb::exal","static_shrink::gausmix::0p05::1000::rhs_ns","static_shrink::gausmix::0p05::1000::rhs_ns::exal::vb","static_shrink::gausmix::0p05::1000::rhs_ns","static_shrink::gausmix::0p05::1000::rhs_ns::exal::vb","root__static_shrink__gausmix__tau_0p05__tt_1000__rhs_ns","PASS",TRUE,"promoted_over_healthy_baseline","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","rhsns_explicit","static_shrink_rhsns_full_rebuild","vb_exal_rhsns_default","","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0004_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/vb/vb_exal_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/rows/row_0004.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0004.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0004.csv","2026-04-09 22:56:47.235397","2026-04-09 22:57:02.712368","done","","PASS",TRUE,12.643,"phase1_static_shrink_rhsns_vb","static_shrink_rhsns_rebuild","static_shrink","gausmix","0p05",1000,"exal","vb","vb_exal_rhsns_default","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/vb/vb_exal_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0004.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0004.csv","done","vb","exal","static_shrink","gausmix","0p05","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/vb/vb_exal_tau_0p05_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","done","PASS",TRUE,"matches_accepted","phase1_static_shrink_rhsns_vb","","",,""
5,"gausmix::0p25::100::al",2026049050,"pending","phase1_static_shrink_rhsns_vb",1,FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",100,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","vb","al","vb::al","static_shrink::gausmix::0p25::100::rhs_ns","static_shrink::gausmix::0p25::100::rhs_ns::al::vb","static_shrink::gausmix::0p25::100::rhs_ns","static_shrink::gausmix::0p25::100::rhs_ns::al::vb","root__static_shrink__gausmix__tau_0p25__tt_100__rhs_ns","PASS",TRUE,"promoted_over_healthy_baseline","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","rhsns_explicit","static_shrink_rhsns_full_rebuild","vb_al_rhsns_default","","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0005_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/rows/row_0005.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0005.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0005.csv","2026-04-09 22:56:47.240057","2026-04-09 22:56:50.769013","done","","PASS",TRUE,0.624,"phase1_static_shrink_rhsns_vb","static_shrink_rhsns_rebuild","static_shrink","gausmix","0p25",100,"al","vb","vb_al_rhsns_default","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0005.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0005.csv","done","vb","al","static_shrink","gausmix","0p25","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","done","PASS",TRUE,"matches_accepted","phase1_static_shrink_rhsns_vb","","",,""
6,"gausmix::0p25::100::exal",2026049062,"pending","phase1_static_shrink_rhsns_vb",1,FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",100,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","vb","exal","vb::exal","static_shrink::gausmix::0p25::100::rhs_ns","static_shrink::gausmix::0p25::100::rhs_ns::exal::vb","static_shrink::gausmix::0p25::100::rhs_ns","static_shrink::gausmix::0p25::100::rhs_ns::exal::vb","root__static_shrink__gausmix__tau_0p25__tt_100__rhs_ns","WARN",TRUE,"promoted_over_fail_baseline","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","rhsns_explicit","static_shrink_rhsns_full_rebuild","vb_exal_rhsns_default","","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0006_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/rows/row_0006.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0006.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0006.csv","2026-04-09 22:56:47.230224","2026-04-09 22:57:20.364996","done","","WARN",TRUE,30.093,"phase1_static_shrink_rhsns_vb","static_shrink_rhsns_rebuild","static_shrink","gausmix","0p25",100,"exal","vb","vb_exal_rhsns_default","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0006.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0006.csv","done","vb","exal","static_shrink","gausmix","0p25","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","done","WARN",TRUE,"matches_accepted","phase1_static_shrink_rhsns_vb","","",,""
