"row_id","base_row_id","original_case_key","pair_id","seed_slot","seed","status","phase","phase_order","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_config_style","selected_source_type","selected_source_subtype","selected_variant_tag","source_config_csv","source_run_config_path","accepted_gate","accepted_healthy","gate_rank_baseline","config_path","run_root","candidate_fit_path","row_status_path","health_path","metrics_path","draws_path","stored_posterior_draws"
11,145,"static_shrink::gausmix::0p05::100::rhs_ns::al::mcmc","static_shrink::gausmix::0p05::100::rhs_ns::al::mcmc::seed03",3,2026050380,"pending","full_static_mcmc",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","al","mcmc","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0037_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0011_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/mcmc/mcmc_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed03.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0011.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0011.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0011.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0011.rds",20000
12,145,"static_shrink::gausmix::0p05::100::rhs_ns::al::mcmc","static_shrink::gausmix::0p05::100::rhs_ns::al::mcmc::seed04",4,2026059378,"pending","full_static_mcmc",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","al","mcmc","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0037_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0012_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/mcmc/mcmc_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed04.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0012.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0012.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0012.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0012.rds",20000
13,147,"static_shrink::gausmix::0p05::100::rhs_ns::exal::mcmc","static_shrink::gausmix::0p05::100::rhs_ns::exal::mcmc::seed01",1,2026041382,"pending","full_static_mcmc",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","exal","mcmc","flat","rhsns_exal_mcmc_repair_20260410","phase2_static_shrink_rhsns_exal_mcmc_mixing_repair","orig288_static_shrink_rhsns_exal_mcmc_repair_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_repair_20260410/configs/row_0022_run_config.rds","WARN",TRUE,2,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0013_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_repair_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_repair_tt100/fits/mcmc/mcmc_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed01.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0013.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0013.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0013.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0013.rds",20000
14,147,"static_shrink::gausmix::0p05::100::rhs_ns::exal::mcmc","static_shrink::gausmix::0p05::100::rhs_ns::exal::mcmc::seed02",2,2026041483,"pending","full_static_mcmc",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","exal","mcmc","flat","rhsns_exal_mcmc_repair_20260410","phase2_static_shrink_rhsns_exal_mcmc_mixing_repair","orig288_static_shrink_rhsns_exal_mcmc_repair_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_repair_20260410/configs/row_0022_run_config.rds","WARN",TRUE,2,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0014_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_repair_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_repair_tt100/fits/mcmc/mcmc_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed02.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0014.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0014.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0014.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0014.rds",20000
15,147,"static_shrink::gausmix::0p05::100::rhs_ns::exal::mcmc","static_shrink::gausmix::0p05::100::rhs_ns::exal::mcmc::seed03",3,2026042391,"pending","full_static_mcmc",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","exal","mcmc","flat","rhsns_exal_mcmc_repair_20260410","phase2_static_shrink_rhsns_exal_mcmc_mixing_repair","orig288_static_shrink_rhsns_exal_mcmc_repair_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_repair_20260410/configs/row_0022_run_config.rds","WARN",TRUE,2,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0015_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_repair_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_repair_tt100/fits/mcmc/mcmc_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed03.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0015.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0015.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0015.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0015.rds",20000
16,147,"static_shrink::gausmix::0p05::100::rhs_ns::exal::mcmc","static_shrink::gausmix::0p05::100::rhs_ns::exal::mcmc::seed04",4,2026051389,"pending","full_static_mcmc",1,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","exal","mcmc","flat","rhsns_exal_mcmc_repair_20260410","phase2_static_shrink_rhsns_exal_mcmc_mixing_repair","orig288_static_shrink_rhsns_exal_mcmc_repair_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_repair_20260410/configs/row_0022_run_config.rds","WARN",TRUE,2,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0016_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_repair_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_repair_tt100/fits/mcmc/mcmc_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed04.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0016.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0016.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0016.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0016.rds",20000
17,74,"static_paper::gausmix::0p05::100::paper::al::vb","static_paper::gausmix::0p05::100::paper::al::vb::seed01",1,193046,"pending","full_static_vb",2,FALSE,"static_paper","static_paper","gausmix",0.05,"0p05",100,"paper","al","vb","nested","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0037_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0017_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed01.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0017.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0017.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0017.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0017.rds",20000
18,74,"static_paper::gausmix::0p05::100::paper::al::vb","static_paper::gausmix::0p05::100::paper::al::vb::seed02",2,193147,"pending","full_static_vb",2,FALSE,"static_paper","static_paper","gausmix",0.05,"0p05",100,"paper","al","vb","nested","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0037_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0018_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed02.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0018.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0018.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0018.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0018.rds",20000
19,74,"static_paper::gausmix::0p05::100::paper::al::vb","static_paper::gausmix::0p05::100::paper::al::vb::seed03",3,194055,"pending","full_static_vb",2,FALSE,"static_paper","static_paper","gausmix",0.05,"0p05",100,"paper","al","vb","nested","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0037_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0019_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed03.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0019.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0019.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0019.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0019.rds",20000
20,74,"static_paper::gausmix::0p05::100::paper::al::vb","static_paper::gausmix::0p05::100::paper::al::vb::seed04",4,203053,"pending","full_static_vb",2,FALSE,"static_paper","static_paper","gausmix",0.05,"0p05",100,"paper","al","vb","nested","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0037_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0020_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed04.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0020.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0020.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0020.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0020.rds",20000
21,76,"static_paper::gausmix::0p05::100::paper::exal::vb","static_paper::gausmix::0p05::100::paper::exal::vb::seed01",1,203522,"pending","full_static_vb",2,FALSE,"static_paper","static_paper","gausmix",0.05,"0p05",100,"paper","exal","vb","nested","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0038_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0021_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed01.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0021.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0021.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0021.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0021.rds",20000
22,76,"static_paper::gausmix::0p05::100::paper::exal::vb","static_paper::gausmix::0p05::100::paper::exal::vb::seed02",2,203623,"pending","full_static_vb",2,FALSE,"static_paper","static_paper","gausmix",0.05,"0p05",100,"paper","exal","vb","nested","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0038_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0022_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed02.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0022.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0022.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0022.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0022.rds",20000
23,76,"static_paper::gausmix::0p05::100::paper::exal::vb","static_paper::gausmix::0p05::100::paper::exal::vb::seed03",3,204531,"pending","full_static_vb",2,FALSE,"static_paper","static_paper","gausmix",0.05,"0p05",100,"paper","exal","vb","nested","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0038_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0023_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed03.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0023.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0023.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0023.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0023.rds",20000
24,76,"static_paper::gausmix::0p05::100::paper::exal::vb","static_paper::gausmix::0p05::100::paper::exal::vb::seed04",4,213529,"pending","full_static_vb",2,FALSE,"static_paper","static_paper","gausmix",0.05,"0p05",100,"paper","exal","vb","nested","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0038_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0024_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed04.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0024.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0024.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0024.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0024.rds",20000
25,146,"static_shrink::gausmix::0p05::100::rhs_ns::al::vb","static_shrink::gausmix::0p05::100::rhs_ns::al::vb::seed01",1,2026049010,"pending","full_static_vb",2,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","al","vb","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0001_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0025_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed01.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0025.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0025.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0025.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0025.rds",20000
