"row_id","pair_id","seed","status_manifest","phase_manifest","phase_order","missing_inputs","block","root_kind_manifest","family_manifest","tau","tau_label_manifest","fit_size_manifest","prior","prior_semantics","source_prior_semantics","target_prior_semantics","inference_manifest","model_manifest","method","original_scenario_key","original_case_key","target_original_scenario_key","target_original_case_key","target_root_id","accepted_gate","accepted_healthy","selection_mode","selected_source_type","selected_source_subtype","selected_candidate","selected_variant_tag_manifest","evidence_bucket","rebuild_scope","profile_id_manifest","historical_source","run_root","data_dir","series_wide_path","coef_truth_path","true_quantile_grid_path","selection_indices_path","config_path","candidate_fit_path_manifest","row_status_path","health_path","metrics_path","ts_start","ts_end","status_row","error","gate_overall","healthy","runtime_sec","phase_row","lane_label","root_kind_row","family_row","tau_label_row","fit_size_row","model_row","inference_row","profile_id_row","selected_variant_tag_row","candidate_fit_path_row","health_csv","metrics_csv","status","inference","model","root_kind","family","tau_label","candidate_fit_path","state","gate_current","healthy_current","accepted_compare","phase","working_update_source","working_update_subtype","working_update_row_id","working_update_reason"
44,"gausmix::0p25::1000::exal",2026055087,"pending","phase2_static_shrink_rhsns_mcmc",2,FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","static_shrink::gausmix::0p25::1000::rhs_ns","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","root__static_shrink__gausmix__tau_0p25__tt_1000__rhs_ns","WARN",TRUE,"promoted_over_fail_baseline","legacy_mixed_prior_freeze","static_residual_broad_default","F085_sub2_s100","failband2_F085_sub2_s100","repaired_ambiguous_nonrhsns","static_shrink_rhsns_full_rebuild","mcmc_exal_rhsns_failband2_f085_sub2_s100","LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0044_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/rows/row_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv","2026-04-09 22:58:48.214119","2026-04-09 22:59:39.276711","failed_runtime","Static MCMC state invalid (iter=2): static_exal chi has 1000 non-finite values (first index=1)","FAIL",FALSE,,"phase2_static_shrink_rhsns_mcmc","static_shrink_rhsns_rebuild","static_shrink","gausmix","0p25",1000,"exal","mcmc","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/health/health_0044.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/metrics/metrics_0044.csv","failed_runtime","mcmc","exal","static_shrink","gausmix","0p25","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_rebuild_20260409.rds","failed_runtime","FAIL",FALSE,"worse_than_accepted","phase2_static_shrink_rhsns_mcmc","","",,""
