"row_id","base_row_id","pair_id","seed","status","phase","phase_order","repair_class","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior","prior_semantics","source_prior_semantics","target_prior_semantics","inference","model","method","target_original_case_key","accepted_gate","accepted_healthy","rebuild_gate","rebuild_status","base_profile_id","base_selected_variant_tag","selected_candidate","selected_variant_tag","profile_id","rationale","historical_source","run_root","data_dir","series_wide_path","coef_truth_path","true_quantile_grid_path","selection_indices_path","config_path","candidate_fit_path","row_status_path","health_path","metrics_path","gate_overall","healthy","runtime_sec","state","gate_current","healthy_current","accepted_compare","rebuild_compare"
1,44,"gausmix::0p25::1000::lastmile_rw_f085_s100_xxlong",2026055087,"pending","phase1_static_shrink_rhsns_exal_mcmc_gausmix_rw_length",1,"rw_length",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","lastmile_rw_f085_s100_xxlong","failband2_F085_sub2_s100","lastmile_rw_f085_s100_xxlong","Carry the best long F085/s100 rw corridor much further to test whether row 44 is now blocked mainly by absolute gamma ESS rather than instability.","LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/configs/row_0001_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410__lastmile_rw_f085_s100_xxlong.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/rows/row_0001.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/health/health_0001.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/metrics/metrics_0001.csv",NA,NA,NA,"pending","MISSING",FALSE,"pending","pending"
2,44,"gausmix::0p25::1000::lastmile_rw_f085_s100_xxlong_sub3",2026055087,"pending","phase1_static_shrink_rhsns_exal_mcmc_gausmix_rw_length",1,"rw_length",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","lastmile_rw_f085_s100_xxlong_sub3","failband2_F085_sub2_s100","lastmile_rw_f085_s100_xxlong_sub3","Keep the same best F085/s100 rw corridor but add a third gamma substep so the overnight wave explicitly targets gamma ESS-per-draw.","LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/configs/row_0002_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410__lastmile_rw_f085_s100_xxlong_sub3.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/rows/row_0002.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/health/health_0002.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/metrics/metrics_0002.csv",NA,NA,NA,"pending","MISSING",FALSE,"pending","pending"
3,44,"gausmix::0p25::1000::lastmile_rw_f085_s100_xxlong_sub4",2026055087,"pending","phase1_static_shrink_rhsns_exal_mcmc_gausmix_rw_length",1,"rw_length",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","lastmile_rw_f085_s100_xxlong_sub4","failband2_F085_sub2_s100","lastmile_rw_f085_s100_xxlong_sub4","Push the strongest F085/s100 anchor to a fourth gamma substep and a materially longer chain as the most direct ESS-closure attempt.","LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/configs/row_0003_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410__lastmile_rw_f085_s100_xxlong_sub4.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/rows/row_0003.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/health/health_0003.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/metrics/metrics_0003.csv",NA,NA,NA,"pending","MISSING",FALSE,"pending","pending"
4,44,"gausmix::0p25::1000::lastmile_rw_f0845_s100_xxlong",2026045424,"pending","phase1_static_shrink_rhsns_exal_mcmc_gausmix_rw_length",1,"rw_length",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","lastmile_rw_f0845_s100_xxlong","failband2_F0845_sub2_s100","lastmile_rw_f0845_s100_xxlong","Re-open the lower-mid F0845/s100 corridor at much longer budget because it had the cleanest drift among the early gausmix repair attempts.",NA,"/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/configs/row_0004_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410__lastmile_rw_f0845_s100_xxlong.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/rows/row_0004.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/health/health_0004.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/metrics/metrics_0004.csv",NA,NA,NA,"pending","MISSING",FALSE,"pending","pending"
5,44,"gausmix::0p25::1000::lastmile_rw_f0845_s100_xxlong_sub3",2026045425,"pending","phase1_static_shrink_rhsns_exal_mcmc_gausmix_rw_length",1,"rw_length",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","lastmile_rw_f0845_s100_xxlong_sub3","failband2_F0845_sub2_s100","lastmile_rw_f0845_s100_xxlong_sub3","Add a third gamma substep to the stable F0845/s100 corridor to see if it can out-mix the higher F085 band without reintroducing drift.",NA,"/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/configs/row_0005_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410__lastmile_rw_f0845_s100_xxlong_sub3.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/rows/row_0005.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/health/health_0005.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/metrics/metrics_0005.csv",NA,NA,NA,"pending","MISSING",FALSE,"pending","pending"
6,44,"gausmix::0p25::1000::lastmile_rw_f0845_s100_xxlong_sub4",2026045426,"pending","phase1_static_shrink_rhsns_exal_mcmc_gausmix_rw_length",1,"rw_length",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","lastmile_rw_f0845_s100_xxlong_sub4","failband2_F0845_sub2_s100","lastmile_rw_f0845_s100_xxlong_sub4","Use the same lower-mid F0845/s100 corridor with four gamma substeps and a long chain to stress-test whether gamma ESS is now the only missing ingredient.",NA,"/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/configs/row_0006_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410__lastmile_rw_f0845_s100_xxlong_sub4.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/rows/row_0006.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/health/health_0006.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/metrics/metrics_0006.csv",NA,NA,NA,"pending","MISSING",FALSE,"pending","pending"
7,44,"gausmix::0p25::1000::lastmile_rw_f085_s100_noadapt_xxlong_sub3",2026055087,"pending","phase1_static_shrink_rhsns_exal_mcmc_gausmix_rw_length",1,"rw_length",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","lastmile_rw_f085_s100_noadapt_xxlong_sub3","failband2_F085_sub2_s100","lastmile_rw_f085_s100_noadapt_xxlong_sub3","Turn adaptation off on the strongest F085/s100 corridor while still extending the chain, in case the best ESS anchor can close once adaptation stops perturbing it.","LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/configs/row_0007_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410__lastmile_rw_f085_s100_noadapt_xxlong_sub3.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/rows/row_0007.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/health/health_0007.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/metrics/metrics_0007.csv",NA,NA,NA,"pending","MISSING",FALSE,"pending","pending"
8,44,"gausmix::0p25::1000::lastmile_rw_f0825_s1025_xxlong_sub3",2026053087,"pending","phase1_static_shrink_rhsns_exal_mcmc_gausmix_rw_length",1,"rw_length",FALSE,"static_shrink","static_shrink","gausmix",0.25,"0p25",1000,"rhs_ns","rhs_ns","rhs_legacy_mixed","rhs_ns","mcmc","exal","mcmc::exal","static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc","WARN",TRUE,"FAIL","failed_runtime","mcmc_exal_rhsns_failband2_f085_sub2_s100","failband2_F085_sub2_s100","lastmile_rw_f0825_s1025_xxlong_sub3","failband2_F0825_sub2_s1025","lastmile_rw_f0825_s1025_xxlong_sub3","Keep one softer F0825/s1025 hedge alive at a long budget so the overnight program is broad without reopening clearly weak high-band corridors.","LOCAL_static_case_checkpoint_failband2_F0825_sub2_s1025_exal_gausmix.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/series_wide.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/coef_truth.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/true_quantile_grid.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/selection_indices.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/configs/row_0008_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhsns_gausmix_lastmile_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410__lastmile_rw_f0825_s1025_xxlong_sub3.rds","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/rows/row_0008.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/health/health_0008.csv","tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_gausmix_lastmile_20260410/metrics/metrics_0008.csv",NA,NA,NA,"pending","MISSING",FALSE,"pending","pending"
