"row_id","base_row_id","original_case_key","pair_id","seed","status","phase","phase_order","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_dataset_id","method_profile_id","config_path","run_root","candidate_fit_path","vb_init_fit_path","row_status_path","health_path","metrics_path","draws_path","plot_summary_path","parameter_summary_path","predictive_quantile_grid_path","retention_mode","retain_candidate_fit_binaries","retain_draw_binaries","retain_vb_init_binaries","stored_posterior_draws","row_status_current"
6,6,"dynamic::gausmix::0p05::5000::default::dqlm::mcmc","dynamic::gausmix::0p05::5000::default::dqlm",205153,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","dqlm","mcmc","dynamic::gausmix::0p05::5000","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0006_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0006_dynamic_gausmix_0p05_5000_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0006_dynamic_gausmix_0p05_5000_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0006_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0006_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0006_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0006_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0006_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0006_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0006_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
8,8,"dynamic::gausmix::0p05::5000::default::exdqlm::mcmc","dynamic::gausmix::0p05::5000::default::exdqlm",216037,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p05::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0008_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0008_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0008_dynamic_gausmix_0p05_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0008_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0008_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0008_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0008_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0008_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0008_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0008_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
14,14,"dynamic::gausmix::0p25::5000::default::dqlm::mcmc","dynamic::gausmix::0p25::5000::default::dqlm",205195,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","gausmix",0.25,"0p25",5000,"default","dqlm","mcmc","dynamic::gausmix::0p25::5000","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0014_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0014_dynamic_gausmix_0p25_5000_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0014_dynamic_gausmix_0p25_5000_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0014_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0014_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0014_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0014_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0014_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0014_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0014_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
16,16,"dynamic::gausmix::0p25::5000::default::exdqlm::mcmc","dynamic::gausmix::0p25::5000::default::exdqlm",216079,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","gausmix",0.25,"0p25",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p25::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0016_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0016_dynamic_gausmix_0p25_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0016_dynamic_gausmix_0p25_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0016_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0016_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0016_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0016_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0016_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0016_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0016_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
22,22,"dynamic::gausmix::0p50::5000::default::dqlm::mcmc","dynamic::gausmix::0p50::5000::default::dqlm",205148,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","dqlm","mcmc","dynamic::gausmix::0p50::5000","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0022_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0022_dynamic_gausmix_0p50_5000_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0022_dynamic_gausmix_0p50_5000_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0022_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0022_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0022_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0022_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0022_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0022_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0022_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
24,24,"dynamic::gausmix::0p50::5000::default::exdqlm::mcmc","dynamic::gausmix::0p50::5000::default::exdqlm",216032,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","exdqlm","mcmc","dynamic::gausmix::0p50::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0024_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0024_dynamic_gausmix_0p50_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0024_dynamic_gausmix_0p50_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0024_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0024_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0024_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0024_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0024_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0024_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0024_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
30,30,"dynamic::laplace::0p05::5000::default::dqlm::mcmc","dynamic::laplace::0p05::5000::default::dqlm",204490,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",5000,"default","dqlm","mcmc","dynamic::laplace::0p05::5000","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0030_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0030_dynamic_laplace_0p05_5000_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0030_dynamic_laplace_0p05_5000_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0030_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0030_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0030_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0030_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0030_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0030_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0030_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
32,32,"dynamic::laplace::0p05::5000::default::exdqlm::mcmc","dynamic::laplace::0p05::5000::default::exdqlm",215374,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.05,"0p05",5000,"default","exdqlm","mcmc","dynamic::laplace::0p05::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0032_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0032_dynamic_laplace_0p05_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0032_dynamic_laplace_0p05_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0032_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0032_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0032_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0032_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0032_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0032_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0032_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
38,38,"dynamic::laplace::0p25::5000::default::dqlm::mcmc","dynamic::laplace::0p25::5000::default::dqlm",204532,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",5000,"default","dqlm","mcmc","dynamic::laplace::0p25::5000","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0038_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0038_dynamic_laplace_0p25_5000_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0038_dynamic_laplace_0p25_5000_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0038_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0038_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0038_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0038_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0038_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0038_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0038_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
40,40,"dynamic::laplace::0p25::5000::default::exdqlm::mcmc","dynamic::laplace::0p25::5000::default::exdqlm",215416,"not_started","full_dynamic_mcmc",8,FALSE,"dynamic","dynamic","laplace",0.25,"0p25",5000,"default","exdqlm","mcmc","dynamic::laplace::0p25::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/configs/row_0040_run_config.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/fits/mcmc/row_0040_dynamic_laplace_0p25_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/vb_init/dynamic/row_0040_dynamic_laplace_0p25_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/rows/row_0040_status.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/health/row_0040_health.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/metrics/row_0040_metrics.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/draws/row_0040_draws.rds","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0040_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/parameter_summaries/row_0040_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/predictive_quantile_grid/row_0040_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000,"not_started"
