"row_id","base_row_id","original_case_key","pair_id","seed","status","phase","phase_order","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_dataset_id","method_profile_id","config_path","run_root","candidate_fit_path","vb_init_fit_path","row_status_path","health_path","metrics_path","draws_path","plot_summary_path","parameter_summary_path","predictive_quantile_grid_path","retention_mode","retain_candidate_fit_binaries","retain_draw_binaries","retain_vb_init_binaries","stored_posterior_draws"
43,43,"dynamic::laplace::0p50::500::default::exdqlm::vb","dynamic::laplace::0p50::500::default::exdqlm",201953,"not_started","smoke_dynamic_vb",2,FALSE,"dynamic","dynamic","laplace",0.5,"0p50",500,"default","exdqlm","vb","dynamic::laplace::0p50::500","dynamic__exdqlm__vb","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0043_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/vb/row_0043_dynamic_laplace_0p50_500_default_exdqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0043_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0043_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0043_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0043_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0043_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0043_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0043_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
44,44,"dynamic::laplace::0p50::500::default::exdqlm::mcmc","dynamic::laplace::0p50::500::default::exdqlm",211869,"not_started","smoke_dynamic_mcmc",4,FALSE,"dynamic","dynamic","laplace",0.5,"0p50",500,"default","exdqlm","mcmc","dynamic::laplace::0p50::500","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0044_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/mcmc/row_0044_dynamic_laplace_0p50_500_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/vb_init/dynamic/row_0044_dynamic_laplace_0p50_500_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0044_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0044_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0044_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0044_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0044_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0044_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0044_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
45,45,"dynamic::laplace::0p50::5000::default::dqlm::vb","dynamic::laplace::0p50::5000::default::dqlm",194769,"not_started","smoke_dynamic_vb",2,FALSE,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","dqlm","vb","dynamic::laplace::0p50::5000","dynamic__dqlm__vb","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0045_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/vb/row_0045_dynamic_laplace_0p50_5000_default_dqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0045_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0045_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0045_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0045_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0045_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0045_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0045_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
46,46,"dynamic::laplace::0p50::5000::default::dqlm::mcmc","dynamic::laplace::0p50::5000::default::dqlm",204485,"not_started","smoke_dynamic_mcmc",4,FALSE,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","dqlm","mcmc","dynamic::laplace::0p50::5000","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0046_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/mcmc/row_0046_dynamic_laplace_0p50_5000_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/vb_init/dynamic/row_0046_dynamic_laplace_0p50_5000_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0046_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0046_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0046_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0046_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0046_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0046_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0046_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
47,47,"dynamic::laplace::0p50::5000::default::exdqlm::vb","dynamic::laplace::0p50::5000::default::exdqlm",205253,"not_started","smoke_dynamic_vb",2,FALSE,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","exdqlm","vb","dynamic::laplace::0p50::5000","dynamic__exdqlm__vb","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0047_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/vb/row_0047_dynamic_laplace_0p50_5000_default_exdqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0047_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0047_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0047_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0047_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0047_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0047_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0047_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
48,48,"dynamic::laplace::0p50::5000::default::exdqlm::mcmc","dynamic::laplace::0p50::5000::default::exdqlm",215369,"not_started","smoke_dynamic_mcmc",4,FALSE,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","exdqlm","mcmc","dynamic::laplace::0p50::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0048_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/mcmc/row_0048_dynamic_laplace_0p50_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/vb_init/dynamic/row_0048_dynamic_laplace_0p50_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0048_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0048_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0048_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0048_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0048_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0048_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0048_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
65,65,"dynamic::normal::0p50::500::default::dqlm::vb","dynamic::normal::0p50::500::default::dqlm",188043,"not_started","smoke_dynamic_vb",2,FALSE,"dynamic","dynamic","normal",0.5,"0p50",500,"default","dqlm","vb","dynamic::normal::0p50::500","dynamic__dqlm__vb","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0065_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/vb/row_0065_dynamic_normal_0p50_500_default_dqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0065_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0065_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0065_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0065_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0065_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0065_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0065_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
66,66,"dynamic::normal::0p50::500::default::dqlm::mcmc","dynamic::normal::0p50::500::default::dqlm",197359,"not_started","smoke_dynamic_mcmc",4,FALSE,"dynamic","dynamic","normal",0.5,"0p50",500,"default","dqlm","mcmc","dynamic::normal::0p50::500","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0066_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/mcmc/row_0066_dynamic_normal_0p50_500_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/vb_init/dynamic/row_0066_dynamic_normal_0p50_500_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0066_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0066_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0066_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0066_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0066_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0066_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0066_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
67,67,"dynamic::normal::0p50::500::default::exdqlm::vb","dynamic::normal::0p50::500::default::exdqlm",198085,"not_started","smoke_dynamic_vb",2,FALSE,"dynamic","dynamic","normal",0.5,"0p50",500,"default","exdqlm","vb","dynamic::normal::0p50::500","dynamic__exdqlm__vb","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0067_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/vb/row_0067_dynamic_normal_0p50_500_default_exdqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0067_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0067_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0067_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0067_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0067_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0067_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0067_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
68,68,"dynamic::normal::0p50::500::default::exdqlm::mcmc","dynamic::normal::0p50::500::default::exdqlm",207801,"not_started","smoke_dynamic_mcmc",4,FALSE,"dynamic","dynamic","normal",0.5,"0p50",500,"default","exdqlm","mcmc","dynamic::normal::0p50::500","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0068_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/mcmc/row_0068_dynamic_normal_0p50_500_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/vb_init/dynamic/row_0068_dynamic_normal_0p50_500_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0068_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0068_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0068_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0068_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0068_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0068_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0068_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
69,69,"dynamic::normal::0p50::5000::default::dqlm::vb","dynamic::normal::0p50::5000::default::dqlm",191074,"not_started","smoke_dynamic_vb",2,FALSE,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","dqlm","vb","dynamic::normal::0p50::5000","dynamic__dqlm__vb","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0069_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/vb/row_0069_dynamic_normal_0p50_5000_default_dqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0069_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0069_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0069_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0069_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0069_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0069_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0069_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
70,70,"dynamic::normal::0p50::5000::default::dqlm::mcmc","dynamic::normal::0p50::5000::default::dqlm",200590,"not_started","smoke_dynamic_mcmc",4,FALSE,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","dqlm","mcmc","dynamic::normal::0p50::5000","dynamic__dqlm__mcmc","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0070_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/mcmc/row_0070_dynamic_normal_0p50_5000_default_dqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/vb_init/dynamic/row_0070_dynamic_normal_0p50_5000_default_dqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0070_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0070_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0070_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0070_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0070_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0070_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0070_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
71,71,"dynamic::normal::0p50::5000::default::exdqlm::vb","dynamic::normal::0p50::5000::default::exdqlm",201337,"not_started","smoke_dynamic_vb",2,FALSE,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","exdqlm","vb","dynamic::normal::0p50::5000","dynamic__exdqlm__vb","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0071_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/vb/row_0071_dynamic_normal_0p50_5000_default_exdqlm_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0071_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0071_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0071_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0071_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0071_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0071_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0071_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
72,72,"dynamic::normal::0p50::5000::default::exdqlm::mcmc","dynamic::normal::0p50::5000::default::exdqlm",211253,"not_started","smoke_dynamic_mcmc",4,FALSE,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","exdqlm","mcmc","dynamic::normal::0p50::5000","dynamic__exdqlm__mcmc","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0072_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/mcmc/row_0072_dynamic_normal_0p50_5000_default_exdqlm_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/vb_init/dynamic/row_0072_dynamic_normal_0p50_5000_default_exdqlm_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0072_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0072_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0072_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0072_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0072_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0072_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0072_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
137,137,"static_paper::normal::0p50::100::paper::al::vb","static_paper::normal::0p50::100::paper::al",188580,"not_started","smoke_static_vb",1,FALSE,"static","static_paper","normal",0.5,"0p50",100,"paper","al","vb","static_paper::normal::0p50::100","static_paper__paper__al__vb","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/configs/row_0137_run_config.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/fits/vb/row_0137_static_paper_normal_0p50_100_paper_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/rows/row_0137_status.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/health/row_0137_health.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/metrics/row_0137_metrics.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/draws/row_0137_draws.rds","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/plot_summaries/row_0137_plot_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/parameter_summaries/row_0137_parameter_summary.csv","tools/merge_reports/full288_refreshed288_20260430_p90_dynamic72_qdesn_comparable_v4_laplace_repair/predictive_quantile_grid/row_0137_predictive_quantile_grid.csv","comparison_plus_plot",FALSE,FALSE,FALSE,20000
