"row_id","phase","original_case_key","accepted_gate","gate_current","healthy_current","candidate_fit_path","health_csv","runtime_sec","selected_source_type","selected_source_subtype","selected_candidate","selected_variant_tag","selected_fit_path","selected_health_path","selected_summary_path","source_path","selection_mode","selection_reason"
236,"phase2_static_exal_mcmc_exact","static_shrink::laplace::0p25::1000::rhs::exal::mcmc","WARN","PASS",TRUE,"/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_sync0p4p0_residual_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_residual_repair_20260407/health/health_0236.csv",65.636,"syncedbase_residual_repair_20260407","phase2_static_exal_mcmc_exact","row_0236","orig288_sync0p4p0_residual_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_orig288_sync0p4p0_residual_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_residual_repair_20260407/health/health_0236.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_residual_repair_20260407/health/health_0236.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_residual_repair_20260407/health/health_0236.csv","promoted_syncedbase_residual_repair","Promote synced-base residual repair row row_0236 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base."
