"target_row_id","original_case_key","planned_candidate_label","gate_current","accepted_gate","runtime_sec","q_rmse_metric","pplc_metric","crps_metric","interval_score_metric","coverage95_metric","coverage95_gap_metric","metric_total_rank","metric_win_slots","metric_loss_slots","selected_source_type","selected_source_subtype","selected_candidate","selected_variant_tag","selected_fit_path","selected_health_path","selected_summary_path","source_path","selection_mode","selection_reason","metric_sim_path_override"
11,"dynamic::gausmix::0p25::500::default::exdqlm::mcmc","final_gmix025_tt500_slice_deep320_long","WARN","FAIL",1807.956,9250.19738892023,1482085.57256141,2548.73326759395,39989.4925959894,1,0.05,7,3,2,"dynamic_restored_closure_20260410","phase1_dynamic_reinforcement","final_gmix025_tt500_slice_deep320_long","orig288_sync0p4p0_dynamic_restored_closure_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p25/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_exdqlm_tau_0p25_fit_orig288_sync0p4p0_dynamic_restored_closure_20260410_final_gmix025_tt500_slice_deep320_long.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/health/health_0003.csv",,"/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/health/health_0003.csv","promoted_dynamic_restored_closure","Promote dynamic restored-closure candidate final_gmix025_tt500_slice_deep320_long after improving accepted carry-forward from FAIL to WARN; winner chosen within case by gate, multi-metric rank, and runtime.","tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/restored_sources/row_0011_sim_output_restored.rds"
27,"dynamic::laplace::0p05::500::default::exdqlm::mcmc","final_lap005_tt500_slice_deep320_hedge","WARN","FAIL",1483.752,10140.7709887746,1086664.16858396,1436.27219181492,25698.4700265308,1,0.05,5,5,0,"dynamic_restored_closure_20260410","phase2_dynamic_broad_repair","final_lap005_tt500_slice_deep320_hedge","orig288_sync0p4p0_dynamic_restored_closure_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/laplace/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_exdqlm_tau_0p05_fit_orig288_sync0p4p0_dynamic_restored_closure_20260410_final_lap005_tt500_slice_deep320_hedge.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/health/health_0017.csv",,"/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/health/health_0017.csv","promoted_dynamic_restored_closure","Promote dynamic restored-closure candidate final_lap005_tt500_slice_deep320_hedge after improving accepted carry-forward from FAIL to WARN; winner chosen within case by gate, multi-metric rank, and runtime.","tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/restored_sources/row_0027_sim_output_restored.rds"
51,"dynamic::normal::0p05::500::default::exdqlm::mcmc","final_norm005_tt500_rw_nonjoint_adapt_long","PASS","FAIL",1599.191,4765.207125521,508654.031951043,672.85125458305,12044.4041484636,1,0.05,9,1,4,"dynamic_restored_closure_20260410","phase1_dynamic_reinforcement","final_norm005_tt500_rw_nonjoint_adapt_long","orig288_sync0p4p0_dynamic_restored_closure_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/mcmc/mcmc_exdqlm_tau_0p05_fit_orig288_sync0p4p0_dynamic_restored_closure_20260410_final_norm005_tt500_rw_nonjoint_adapt_long.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/health/health_0010.csv",,"/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/health/health_0010.csv","promoted_dynamic_restored_closure","Promote dynamic restored-closure candidate final_norm005_tt500_rw_nonjoint_adapt_long after improving accepted carry-forward from FAIL to PASS; winner chosen within case by gate, multi-metric rank, and runtime.","tools/merge_reports/full288_original288_syncedbase_dynamic_restored_closure_20260410/restored_sources/row_0051_sim_output_restored.rds"
