"row_id","original_case_key","block","root_kind","family","tau_label","fit_size","prior_semantics","model","inference","status_current","gate_current","artifact_kind","path","size_bytes","size_gb","can_delete_for_comparison","plot_summary_path","plot_summary_exists","parameter_summary_path","parameter_summary_exists","needs_plot_summary_before_delete","recommended_action"
182,"static_shrink::gausmix::0p50::100::rhs_ns::al::mcmc","static","static_shrink","gausmix","0p50",100,"rhs_ns","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0182_static_shrink_gausmix_0p50_100_rhs_ns_al_mcmc_fit.rds",4894183,0.004558,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0182_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0182_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
166,"static_shrink::gausmix::0p25::100::rhs_ns::al::mcmc","static","static_shrink","gausmix","0p25",100,"rhs_ns","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0166_static_shrink_gausmix_0p25_100_rhs_ns_al_mcmc_fit.rds",4891867,0.004556,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0166_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0166_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
150,"static_shrink::gausmix::0p05::100::rhs_ns::al::mcmc","static","static_shrink","gausmix","0p05",100,"rhs_ns","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0150_static_shrink_gausmix_0p05_100_rhs_ns_al_mcmc_fit.rds",4886698,0.004551,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0150_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0150_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
214,"static_shrink::laplace::0p25::100::rhs_ns::al::mcmc","static","static_shrink","laplace","0p25",100,"rhs_ns","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0214_static_shrink_laplace_0p25_100_rhs_ns_al_mcmc_fit.rds",4880074,0.004545,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0214_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0214_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
198,"static_shrink::laplace::0p05::100::rhs_ns::al::mcmc","static","static_shrink","laplace","0p05",100,"rhs_ns","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0198_static_shrink_laplace_0p05_100_rhs_ns_al_mcmc_fit.rds",4876318,0.004541,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0198_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0198_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
230,"static_shrink::laplace::0p50::100::rhs_ns::al::mcmc","static","static_shrink","laplace","0p50",100,"rhs_ns","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0230_static_shrink_laplace_0p50_100_rhs_ns_al_mcmc_fit.rds",4875113,0.00454,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0230_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0230_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
278,"static_shrink::normal::0p50::100::rhs_ns::al::mcmc","static","static_shrink","normal","0p50",100,"rhs_ns","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0278_static_shrink_normal_0p50_100_rhs_ns_al_mcmc_fit.rds",4872813,0.004538,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0278_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0278_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
262,"static_shrink::normal::0p25::100::rhs_ns::al::mcmc","static","static_shrink","normal","0p25",100,"rhs_ns","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0262_static_shrink_normal_0p25_100_rhs_ns_al_mcmc_fit.rds",4870552,0.004536,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0262_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0262_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
246,"static_shrink::normal::0p05::100::rhs_ns::al::mcmc","static","static_shrink","normal","0p05",100,"rhs_ns","al","mcmc","done","WARN","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0246_static_shrink_normal_0p05_100_rhs_ns_al_mcmc_fit.rds",4870192,0.004536,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0246_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0246_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
188,"static_shrink::gausmix::0p50::1000::ridge::exal::mcmc","static","static_shrink","gausmix","0p50",1000,"ridge","exal","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0188_static_shrink_gausmix_0p50_1000_ridge_exal_mcmc_fit.rds",3119842,0.002906,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0188_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0188_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
172,"static_shrink::gausmix::0p25::1000::ridge::exal::mcmc","static","static_shrink","gausmix","0p25",1000,"ridge","exal","mcmc","done","FAIL","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0172_static_shrink_gausmix_0p25_1000_ridge_exal_mcmc_fit.rds",3109289,0.002896,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0172_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0172_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
284,"static_shrink::normal::0p50::1000::ridge::exal::mcmc","static","static_shrink","normal","0p50",1000,"ridge","exal","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0284_static_shrink_normal_0p50_1000_ridge_exal_mcmc_fit.rds",3104225,0.002891,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0284_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0284_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
236,"static_shrink::laplace::0p50::1000::ridge::exal::mcmc","static","static_shrink","laplace","0p50",1000,"ridge","exal","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0236_static_shrink_laplace_0p50_1000_ridge_exal_mcmc_fit.rds",3104210,0.002891,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0236_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0236_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
220,"static_shrink::laplace::0p25::1000::ridge::exal::mcmc","static","static_shrink","laplace","0p25",1000,"ridge","exal","mcmc","done","FAIL","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0220_static_shrink_laplace_0p25_1000_ridge_exal_mcmc_fit.rds",3100922,0.002888,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0220_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0220_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
156,"static_shrink::gausmix::0p05::1000::ridge::exal::mcmc","static","static_shrink","gausmix","0p05",1000,"ridge","exal","mcmc","done","FAIL","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0156_static_shrink_gausmix_0p05_1000_ridge_exal_mcmc_fit.rds",3099687,0.002887,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0156_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0156_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
268,"static_shrink::normal::0p25::1000::ridge::exal::mcmc","static","static_shrink","normal","0p25",1000,"ridge","exal","mcmc","done","FAIL","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0268_static_shrink_normal_0p25_1000_ridge_exal_mcmc_fit.rds",3098121,0.002885,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0268_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0268_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
204,"static_shrink::laplace::0p05::1000::ridge::exal::mcmc","static","static_shrink","laplace","0p05",1000,"ridge","exal","mcmc","done","WARN","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0204_static_shrink_laplace_0p05_1000_ridge_exal_mcmc_fit.rds",3093675,0.002881,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0204_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0204_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
252,"static_shrink::normal::0p05::1000::ridge::exal::mcmc","static","static_shrink","normal","0p05",1000,"ridge","exal","mcmc","done","FAIL","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0252_static_shrink_normal_0p05_1000_ridge_exal_mcmc_fit.rds",3086315,0.002874,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0252_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0252_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
180,"static_shrink::gausmix::0p50::100::ridge::exal::mcmc","static","static_shrink","gausmix","0p50",100,"ridge","exal","mcmc","done","WARN","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0180_static_shrink_gausmix_0p50_100_ridge_exal_mcmc_fit.rds",3021311,0.002814,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0180_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0180_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
228,"static_shrink::laplace::0p50::100::ridge::exal::mcmc","static","static_shrink","laplace","0p50",100,"ridge","exal","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0228_static_shrink_laplace_0p50_100_ridge_exal_mcmc_fit.rds",3020843,0.002813,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0228_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0228_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
276,"static_shrink::normal::0p50::100::ridge::exal::mcmc","static","static_shrink","normal","0p50",100,"ridge","exal","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0276_static_shrink_normal_0p50_100_ridge_exal_mcmc_fit.rds",3017323,0.00281,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0276_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0276_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
164,"static_shrink::gausmix::0p25::100::ridge::exal::mcmc","static","static_shrink","gausmix","0p25",100,"ridge","exal","mcmc","done","FAIL","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0164_static_shrink_gausmix_0p25_100_ridge_exal_mcmc_fit.rds",3015036,0.002808,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0164_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0164_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
212,"static_shrink::laplace::0p25::100::ridge::exal::mcmc","static","static_shrink","laplace","0p25",100,"ridge","exal","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0212_static_shrink_laplace_0p25_100_ridge_exal_mcmc_fit.rds",3013162,0.002806,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0212_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0212_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
196,"static_shrink::laplace::0p05::100::ridge::exal::mcmc","static","static_shrink","laplace","0p05",100,"ridge","exal","mcmc","done","WARN","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0196_static_shrink_laplace_0p05_100_ridge_exal_mcmc_fit.rds",3010029,0.002803,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0196_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0196_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
260,"static_shrink::normal::0p25::100::ridge::exal::mcmc","static","static_shrink","normal","0p25",100,"ridge","exal","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0260_static_shrink_normal_0p25_100_ridge_exal_mcmc_fit.rds",3008413,0.002802,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0260_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0260_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
148,"static_shrink::gausmix::0p05::100::ridge::exal::mcmc","static","static_shrink","gausmix","0p05",100,"ridge","exal","mcmc","done","FAIL","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0148_static_shrink_gausmix_0p05_100_ridge_exal_mcmc_fit.rds",3007946,0.002801,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0148_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0148_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
244,"static_shrink::normal::0p05::100::ridge::exal::mcmc","static","static_shrink","normal","0p05",100,"ridge","exal","mcmc","done","WARN","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0244_static_shrink_normal_0p05_100_ridge_exal_mcmc_fit.rds",3001001,0.002795,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0244_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0244_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
184,"static_shrink::gausmix::0p50::100::rhs_ns::exal::mcmc","static","static_shrink","gausmix","0p50",100,"rhs_ns","exal","mcmc","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0184_draws.rds",2590002,0.002412,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0184_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0184_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
168,"static_shrink::gausmix::0p25::100::rhs_ns::exal::mcmc","static","static_shrink","gausmix","0p25",100,"rhs_ns","exal","mcmc","done","FAIL","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0168_draws.rds",2586483,0.002409,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0168_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0168_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
152,"static_shrink::gausmix::0p05::100::rhs_ns::exal::mcmc","static","static_shrink","gausmix","0p05",100,"rhs_ns","exal","mcmc","done","FAIL","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0152_draws.rds",2581949,0.002405,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0152_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0152_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
183,"static_shrink::gausmix::0p50::100::rhs_ns::exal::vb","static","static_shrink","gausmix","0p50",100,"rhs_ns","exal","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0183_draws.rds",2581638,0.002404,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0183_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0183_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
232,"static_shrink::laplace::0p50::100::rhs_ns::exal::mcmc","static","static_shrink","laplace","0p50",100,"rhs_ns","exal","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0232_draws.rds",2577869,0.002401,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0232_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0232_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
167,"static_shrink::gausmix::0p25::100::rhs_ns::exal::vb","static","static_shrink","gausmix","0p25",100,"rhs_ns","exal","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0167_draws.rds",2577556,0.002401,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0167_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0167_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
200,"static_shrink::laplace::0p05::100::rhs_ns::exal::mcmc","static","static_shrink","laplace","0p05",100,"rhs_ns","exal","mcmc","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0200_draws.rds",2575576,0.002399,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0200_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0200_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
280,"static_shrink::normal::0p50::100::rhs_ns::exal::mcmc","static","static_shrink","normal","0p50",100,"rhs_ns","exal","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0280_draws.rds",2574921,0.002398,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0280_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0280_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
216,"static_shrink::laplace::0p25::100::rhs_ns::exal::mcmc","static","static_shrink","laplace","0p25",100,"rhs_ns","exal","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0216_draws.rds",2574134,0.002397,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0216_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0216_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
180,"static_shrink::gausmix::0p50::100::ridge::exal::mcmc","static","static_shrink","gausmix","0p50",100,"ridge","exal","mcmc","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0180_draws.rds",2573720,0.002397,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0180_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0180_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
228,"static_shrink::laplace::0p50::100::ridge::exal::mcmc","static","static_shrink","laplace","0p50",100,"ridge","exal","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0228_draws.rds",2573649,0.002397,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0228_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0228_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
151,"static_shrink::gausmix::0p05::100::rhs_ns::exal::vb","static","static_shrink","gausmix","0p05",100,"rhs_ns","exal","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0151_draws.rds",2572630,0.002396,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0151_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0151_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
164,"static_shrink::gausmix::0p25::100::ridge::exal::mcmc","static","static_shrink","gausmix","0p25",100,"ridge","exal","mcmc","done","FAIL","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0164_draws.rds",2571165,0.002395,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0164_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0164_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
264,"static_shrink::normal::0p25::100::rhs_ns::exal::mcmc","static","static_shrink","normal","0p25",100,"rhs_ns","exal","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0264_draws.rds",2570297,0.002394,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0264_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0264_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
212,"static_shrink::laplace::0p25::100::ridge::exal::mcmc","static","static_shrink","laplace","0p25",100,"ridge","exal","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0212_draws.rds",2569766,0.002393,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0212_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0212_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
196,"static_shrink::laplace::0p05::100::ridge::exal::mcmc","static","static_shrink","laplace","0p05",100,"ridge","exal","mcmc","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0196_draws.rds",2569487,0.002393,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0196_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0196_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
276,"static_shrink::normal::0p50::100::ridge::exal::mcmc","static","static_shrink","normal","0p50",100,"ridge","exal","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0276_draws.rds",2569205,0.002393,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0276_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0276_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
